Fecha de la Plenaria,Nombre del Senador,Resultado
2017-05-10,Lopez Hernandez Claudia Nayibe,Si
2017-05-10,Navarro Wolff Antonio Jose,Si
2017-05-10,Ospina Gomez Jorge Ivan,Si
2017-05-10,Prieto Riveros Jorge Eliecer,Si
2017-05-10,Dusan Albin Velez Trujillo,Si
2017-05-10,Martinez Rosales Rosmery,Si
2017-05-10,Varon Cotrino German,Si
2017-05-10,Alvarez Montenegro Javier Tato,Si
2017-05-10,Cristo Bustos Andres,Si
2017-05-10,Fernandez Alcocer Mario Alberto,Si
2017-05-10,Gaviria Correa Sofia Alejandra,Si
2017-05-10,Morales Hoyos Viviane,No
2017-05-10,Serpa Uribe Horacio,Si
2017-05-10,Acuña  Diaz Laureano Augusto,Si
2017-05-10,Blel Scaf Nadya Georgette,Si
2017-05-10,Delgado Martinez Javier Mauricio,No
2017-05-10,Gomez Jimenez Juan Diego,Si
2017-05-10,Osorio  Salgado Nidia Marcela,Si
2017-05-10,Pestana Rojas Yamina del Carmen,Si
2017-05-10,Araujo Rumie Fernando Nicolas,Si
2017-05-10,Bustamante Garcia Everth,Si
2017-05-10,Cabrales Castillo Daniel  Alberto,Si
2017-05-10,Castañeda Serrano Orlando,Si
2017-05-10,Correa  Borrero Susana,Si
2017-05-10,Duque Marquez Ivan,Si
2017-05-10,Gaviria Velez Jose  Obdulio,Si
2017-05-10,Baron Neira Leon Rigoberto,Si
2017-05-10,Holguin Moreno Paola  Andrea,Si
2017-05-10,Macias Tovar Ernesto,Si
2017-05-10,Mejia Mejia Carlos  Felipe,Si
2017-05-10,Ramos Maya Alfredo,Si
2017-05-10,Rangel  Suarez Alfredo,No
2017-05-10,Tovar Rey Nohora  Stella,Si
2017-05-10,Uribe Velez Alvaro,Si
2017-05-10,Valencia  Laserna Paloma,Si
2017-05-10,Guerra  de la Espriella Maria del Rosario,Si
2017-05-10,Amin Hernandez Jaime Alejandro,Si
2017-05-10,Henriquez Pinedo Honorio Miguel,Si
2017-05-10,Amin Escaf Miguel,Si
2017-05-10,Cabrera Baez Angel Custodio,Si
2017-05-10,Chamorro  Cruz William Jimmy,Si
2017-05-10,Garcia Zuccardi Andres,Si
2017-05-10,Gnecco Zuleta Jose  Alfredo,No
2017-05-10,Pulgar Daza Eduardo Enrique,Si
2017-05-10,Villadiego Villadiego Sandra  Elena,Si
2017-05-10,Rodriguez Rengifo Roosvelt,Si
2017-05-16,Gechen Turbay  Jorge Eduardo,Si
2017-05-16,Vega  de Plazas Ruby Thania,Si
2017-05-16,Andrade Serrano Hernan Francisco,Si
2017-05-16,Asthon Giraldo Alvaro Antonio,Si
2017-05-16,Benedetti Villaneda Armando Alberto,Si
2017-05-16,Celis Carrillo Bernabe,Si
2017-05-16,Cepeda Sarabia Efrain Jose,Si
2017-05-16,Corzo Roman Juan Manuel,Si
2017-05-16,Char Chaljub Arturo,No
2017-05-16,Duque Garcia Luis Fernando,Si
2017-05-16,Enriquez Maya Carlos Eduardo,Si
2017-05-16,Enriquez Rosero Manuel Mesias,Si
2017-05-16,Galan Pachon Juan Manuel,Si
2017-05-16,Galvis Mendez Daira,Si
2017-05-16,Garcia Realpe Guillermo,Si
2017-05-16,Gerlein Echeverria Roberto,Si
2017-05-16,Guerra de la Espriella Antonio del Cristo,Si
2017-05-16,Lopez Maya Alexander,No
2017-05-16,Mora Jaramillo Manuel Guillermo,Si
2017-05-16,Name Cardozo Jose David,Si
2017-05-16,Pedraza Gutierrez Jorge Hernando,Si
2017-05-16,Restrepo Escobar Juan Carlos,Si
2017-05-16,Robledo Castillo Jorge Enrique,Si
2017-05-16,Rodriguez Sarmiento Milton Arlex,Si
2017-05-16,Sierra Grajales Luis Emilio,Si
2017-05-16,Velasco Chaves  Luis Fernando,Si
2017-05-16,Aguilar Hurtado Nerthink Mauricio,Si
2017-05-16,Avirama Avirama Marco Anibal,Si
2017-05-16,Barreras Montealegre Roy Leonardo,Si
2017-05-16,Besaile Fayad Musa,Si
2017-05-16,Elias Vidal Bernardo Miguel,Si
2017-05-16,Hoyos Giraldo German Dario,No
2017-05-16,Lizcano Arango Oscar Mauricio,Si
2017-05-16,Martinez Aristizabal Maritza,Si
2017-05-16,Garcia Burgos Nora Maria,Si
2017-05-16,Merheg Marun Juan Samy,Si
2017-05-16,Paredes Aguirre Myriam Alicia,Si
2017-05-16,Suarez Mira Olga Lucia,Si
2017-05-16,Tamayo Tamayo Fernando Eustacio,Si
2017-05-16,Casado de Lopez Arleth Patricia,Si
2017-05-16,Delgado Ruiz Edinson,Si
2017-05-16,Duran Barrera Jaime Enrique,Si
2017-05-16,Garcia Turbay Lidio,Si
2017-05-16,Santos Marin Guillermo Antonio,Si
2017-05-16,Villalba Mosquera Rodrigo,Si
2017-05-16,Correa Jimenez Antonio Jose,Si
2017-05-16,Garcia Romero Teresita,No
2017-05-16,Guerra Sotto Julio Miguel,Si
2017-05-16,Motoa Solarte Carlos Fernando,Si
2017-05-16,Name Ivan Leonidas,Si
2017-05-16,Vega Quiroz Doris Clemencia,Si
2017-05-16,Andrade Casama Luis Evelis,Si
2017-05-16,Castilla Salazar Jesus Alberto,Si
2017-05-16,Cepeda Castro Ivan,Si
2017-05-16,Niño Avendaño Senen Segundo,Si
2017-05-16,Lopez Hernandez Claudia Nayibe,Si
2017-05-16,Navarro Wolff Antonio Jose,Si
2017-05-16,Ospina Gomez Jorge Ivan,Si
2017-05-16,Prieto Riveros Jorge Eliecer,Si
2017-05-16,Dusan Albin Velez Trujillo,Si
2017-05-16,Martinez Rosales Rosmery,Si
2017-05-16,Varon Cotrino German,Si
2017-05-16,Alvarez Montenegro Javier Tato,Si
2017-05-16,Cristo Bustos Andres,Si
2017-05-16,Fernandez Alcocer Mario Alberto,Si
2017-05-16,Gaviria Correa Sofia Alejandra,Si
2017-05-16,Morales Hoyos Viviane,Si
2017-05-16,Serpa Uribe Horacio,Si
2017-05-16,Acuña  Diaz Laureano Augusto,No
2017-05-16,Blel Scaf Nadya Georgette,Si
2017-05-16,Delgado Martinez Javier Mauricio,Si
2017-05-16,Gomez Jimenez Juan Diego,Si
2017-05-16,Osorio  Salgado Nidia Marcela,Si
2017-05-16,Pestana Rojas Yamina del Carmen,Si
2017-05-16,Araujo Rumie Fernando Nicolas,Si
2017-05-16,Bustamante Garcia Everth,Si
2017-05-16,Cabrales Castillo Daniel  Alberto,Si
2017-05-16,Castañeda Serrano Orlando,Si
2017-05-16,Correa  Borrero Susana,Si
2017-05-16,Duque Marquez Ivan,Si
2017-05-16,Gaviria Velez Jose  Obdulio,Si
2017-05-16,Baron Neira Leon Rigoberto,Si
2017-05-16,Holguin Moreno Paola  Andrea,Si
2017-05-16,Macias Tovar Ernesto,Si
2017-05-16,Mejia Mejia Carlos  Felipe,Si
2017-05-16,Ramos Maya Alfredo,Si
2017-05-16,Rangel  Suarez Alfredo,Si
2017-05-16,Tovar Rey Nohora  Stella,Si
2017-05-16,Uribe Velez Alvaro,Si
2017-05-16,Valencia  Laserna Paloma,Si
2017-05-16,Guerra  de la Espriella Maria del Rosario,Si
2017-05-16,Amin Hernandez Jaime Alejandro,Si
2017-05-16,Henriquez Pinedo Honorio Miguel,Si
2017-05-16,Amin Escaf Miguel,Si
2017-05-16,Cabrera Baez Angel Custodio,No
2017-05-16,Chamorro  Cruz William Jimmy,Si
2017-05-16,Garcia Zuccardi Andres,Si
2017-05-16,Gnecco Zuleta Jose  Alfredo,Si
2017-05-16,Pulgar Daza Eduardo Enrique,Si
2017-05-16,Villadiego Villadiego Sandra  Elena,Si
2017-05-16,Rodriguez Rengifo Roosvelt,Si
2017-05-17,Gechen Turbay  Jorge Eduardo,Si
2017-05-17,Vega  de Plazas Ruby Thania,Si
2017-05-17,Andrade Serrano Hernan Francisco,Si
2017-05-17,Asthon Giraldo Alvaro Antonio,Si
2017-05-17,Benedetti Villaneda Armando Alberto,Si
2017-05-17,Celis Carrillo Bernabe,Si
2017-05-17,Cepeda Sarabia Efrain Jose,Si
2017-05-17,Corzo Roman Juan Manuel,No
2017-05-17,Char Chaljub Arturo,Si
2017-05-17,Duque Garcia Luis Fernando,Si
2017-05-17,Enriquez Maya Carlos Eduardo,Si
2017-05-17,Enriquez Rosero Manuel Mesias,Si
2017-05-17,Galan Pachon Juan Manuel,Si
2017-05-17,Galvis Mendez Daira,Si
2017-05-17,Garcia Realpe Guillermo,Si
2017-05-17,Gerlein Echeverria Roberto,Si
2017-05-17,Guerra de la Espriella Antonio del Cristo,Si
2017-05-17,Lopez Maya Alexander,No
2017-05-17,Mora Jaramillo Manuel Guillermo,Si
2017-05-17,Name Cardozo Jose David,Si
2017-05-17,Pedraza Gutierrez Jorge Hernando,Si
2017-05-17,Restrepo Escobar Juan Carlos,Si
2017-05-17,Robledo Castillo Jorge Enrique,No
2017-05-17,Rodriguez Sarmiento Milton Arlex,Si
2017-05-17,Sierra Grajales Luis Emilio,Si
2017-05-17,Velasco Chaves  Luis Fernando,Si
2017-05-17,Aguilar Hurtado Nerthink Mauricio,No
2017-05-17,Avirama Avirama Marco Anibal,Si
2017-05-17,Barreras Montealegre Roy Leonardo,Si
2017-05-17,Besaile Fayad Musa,Si
2017-05-17,Elias Vidal Bernardo Miguel,Si
2017-05-17,Hoyos Giraldo German Dario,Si
2017-05-17,Lizcano Arango Oscar Mauricio,Si
2017-05-17,Martinez Aristizabal Maritza,Si
2017-05-17,Garcia Burgos Nora Maria,Si
2017-05-17,Merheg Marun Juan Samy,Si
2017-05-17,Paredes Aguirre Myriam Alicia,Si
2017-05-17,Suarez Mira Olga Lucia,Si
2017-05-17,Tamayo Tamayo Fernando Eustacio,Si
2017-05-17,Casado de Lopez Arleth Patricia,Si
2017-05-17,Delgado Ruiz Edinson,Si
2017-05-17,Duran Barrera Jaime Enrique,Si
2017-05-17,Garcia Turbay Lidio,Si
2017-05-17,Santos Marin Guillermo Antonio,Si
2017-05-17,Villalba Mosquera Rodrigo,Si
2017-05-17,Correa Jimenez Antonio Jose,Si
2017-05-17,Garcia Romero Teresita,Si
2017-05-17,Guerra Sotto Julio Miguel,No
2017-05-17,Motoa Solarte Carlos Fernando,Si
2017-05-17,Name Ivan Leonidas,Si
2017-05-17,Vega Quiroz Doris Clemencia,Si
2017-05-17,Andrade Casama Luis Evelis,No
2017-05-17,Castilla Salazar Jesus Alberto,No
2017-05-17,Cepeda Castro Ivan,Si
2017-05-17,Niño Avendaño Senen Segundo,Si
2017-05-17,Lopez Hernandez Claudia Nayibe,Si
2017-05-17,Navarro Wolff Antonio Jose,Si
2017-05-17,Ospina Gomez Jorge Ivan,Si
2017-05-17,Prieto Riveros Jorge Eliecer,Si
2017-05-17,Dusan Albin Velez Trujillo,Si
2017-05-17,Martinez Rosales Rosmery,Si
2017-05-17,Varon Cotrino German,Si
2017-05-17,Alvarez Montenegro Javier Tato,Si
2017-05-17,Cristo Bustos Andres,Si
2017-05-17,Fernandez Alcocer Mario Alberto,Si
2017-05-17,Gaviria Correa Sofia Alejandra,Si
2017-05-17,Morales Hoyos Viviane,Si
2017-05-17,Serpa Uribe Horacio,No
2017-05-17,Acuña  Diaz Laureano Augusto,No
2017-05-17,Blel Scaf Nadya Georgette,Si
2017-05-17,Delgado Martinez Javier Mauricio,Si
2017-05-17,Gomez Jimenez Juan Diego,Si
2017-05-17,Osorio  Salgado Nidia Marcela,Si
2017-05-17,Pestana Rojas Yamina del Carmen,Si
2017-05-17,Araujo Rumie Fernando Nicolas,Si
2017-05-17,Bustamante Garcia Everth,Si
2017-05-17,Cabrales Castillo Daniel  Alberto,Si
2017-05-17,Castañeda Serrano Orlando,Si
2017-05-17,Correa  Borrero Susana,Si
2017-05-17,Duque Marquez Ivan,Si
2017-05-17,Gaviria Velez Jose  Obdulio,Si
2017-05-17,Baron Neira Leon Rigoberto,Si
2017-05-17,Holguin Moreno Paola  Andrea,Si
2017-05-17,Macias Tovar Ernesto,Si
2017-05-17,Mejia Mejia Carlos  Felipe,Si
2017-05-17,Ramos Maya Alfredo,Si
2017-05-17,Rangel  Suarez Alfredo,Si
2017-05-17,Tovar Rey Nohora  Stella,Si
2017-05-17,Uribe Velez Alvaro,Si
2017-05-17,Valencia  Laserna Paloma,Si
2017-05-17,Guerra  de la Espriella Maria del Rosario,Si
2017-05-17,Amin Hernandez Jaime Alejandro,Si
2017-05-17,Henriquez Pinedo Honorio Miguel,Si
2017-05-17,Amin Escaf Miguel,Si
2017-05-17,Cabrera Baez Angel Custodio,Si
2017-05-17,Chamorro  Cruz William Jimmy,Si
2017-05-17,Garcia Zuccardi Andres,Si
2017-05-17,Gnecco Zuleta Jose  Alfredo,Si
2017-05-17,Pulgar Daza Eduardo Enrique,Si
2017-05-17,Villadiego Villadiego Sandra  Elena,Si
2017-05-17,Rodriguez Rengifo Roosvelt,No
2017-05-23,Gechen Turbay  Jorge Eduardo,Si
2017-05-23,Vega  de Plazas Ruby Thania,Si
2017-05-23,Andrade Serrano Hernan Francisco,Si
2017-05-23,Asthon Giraldo Alvaro Antonio,Si
2017-05-23,Benedetti Villaneda Armando Alberto,Si
2017-05-23,Celis Carrillo Bernabe,No
2017-05-23,Cepeda Sarabia Efrain Jose,Si
2017-05-23,Corzo Roman Juan Manuel,Si
2017-05-23,Char Chaljub Arturo,No
2017-05-23,Duque Garcia Luis Fernando,No
2017-05-23,Enriquez Maya Carlos Eduardo,Si
2017-05-23,Enriquez Rosero Manuel Mesias,Si
2017-05-23,Galan Pachon Juan Manuel,Si
2017-05-23,Galvis Mendez Daira,Si
2017-05-23,Garcia Realpe Guillermo,Si
2017-05-23,Gerlein Echeverria Roberto,No
2017-05-23,Guerra de la Espriella Antonio del Cristo,Si
2017-05-23,Lopez Maya Alexander,Si
2017-05-23,Mora Jaramillo Manuel Guillermo,Si
2017-05-23,Name Cardozo Jose David,Si
2017-05-23,Pedraza Gutierrez Jorge Hernando,Si
2017-05-23,Restrepo Escobar Juan Carlos,No
2017-05-23,Robledo Castillo Jorge Enrique,Si
2017-05-23,Rodriguez Sarmiento Milton Arlex,Si
2017-05-23,Sierra Grajales Luis Emilio,Si
2017-05-23,Velasco Chaves  Luis Fernando,Si
2017-05-23,Aguilar Hurtado Nerthink Mauricio,Si
2017-05-23,Avirama Avirama Marco Anibal,Si
2017-05-23,Barreras Montealegre Roy Leonardo,Si
2017-05-23,Besaile Fayad Musa,No
2017-05-23,Elias Vidal Bernardo Miguel,Si
2017-05-23,Hoyos Giraldo German Dario,No
2017-05-23,Lizcano Arango Oscar Mauricio,Si
2017-05-23,Martinez Aristizabal Maritza,Si
2017-05-23,Garcia Burgos Nora Maria,Si
2017-05-23,Merheg Marun Juan Samy,Si
2017-05-23,Paredes Aguirre Myriam Alicia,Si
2017-05-23,Suarez Mira Olga Lucia,Si
2017-05-23,Tamayo Tamayo Fernando Eustacio,Si
2017-05-23,Casado de Lopez Arleth Patricia,Si
2017-05-23,Delgado Ruiz Edinson,Si
2017-05-23,Duran Barrera Jaime Enrique,Si
2017-05-23,Garcia Turbay Lidio,No
2017-05-23,Santos Marin Guillermo Antonio,Si
2017-05-23,Villalba Mosquera Rodrigo,Si
2017-05-23,Correa Jimenez Antonio Jose,No
2017-05-23,Garcia Romero Teresita,Si
2017-05-23,Guerra Sotto Julio Miguel,Si
2017-05-23,Motoa Solarte Carlos Fernando,Si
2017-05-23,Name Ivan Leonidas,Si
2017-05-23,Vega Quiroz Doris Clemencia,Si
2017-05-23,Andrade Casama Luis Evelis,Si
2017-05-23,Castilla Salazar Jesus Alberto,Si
2017-05-23,Cepeda Castro Ivan,Si
2017-05-23,Niño Avendaño Senen Segundo,Si
2017-05-23,Lopez Hernandez Claudia Nayibe,Si
2017-05-23,Navarro Wolff Antonio Jose,Si
2017-05-23,Ospina Gomez Jorge Ivan,Si
2017-05-23,Prieto Riveros Jorge Eliecer,Si
2017-05-23,Dusan Albin Velez Trujillo,Si
2017-05-23,Martinez Rosales Rosmery,Si
2017-05-23,Varon Cotrino German,Si
2017-05-23,Alvarez Montenegro Javier Tato,Si
2017-05-23,Cristo Bustos Andres,No
2017-05-23,Fernandez Alcocer Mario Alberto,Si
2017-05-23,Gaviria Correa Sofia Alejandra,Si
2017-05-23,Morales Hoyos Viviane,Si
2017-05-23,Serpa Uribe Horacio,Si
2017-05-23,Acuña  Diaz Laureano Augusto,Si
2017-05-23,Blel Scaf Nadya Georgette,Si
2017-05-23,Delgado Martinez Javier Mauricio,Si
2017-05-23,Gomez Jimenez Juan Diego,Si
2017-05-23,Osorio  Salgado Nidia Marcela,No
2017-05-23,Pestana Rojas Yamina del Carmen,Si
2017-05-23,Araujo Rumie Fernando Nicolas,Si
2017-05-23,Bustamante Garcia Everth,Si
2017-05-23,Cabrales Castillo Daniel  Alberto,Si
2017-05-23,Castañeda Serrano Orlando,Si
2017-05-23,Correa  Borrero Susana,Si
2017-05-23,Duque Marquez Ivan,Si
2017-05-23,Gaviria Velez Jose  Obdulio,Si
2017-05-23,Baron Neira Leon Rigoberto,Si
2017-05-23,Holguin Moreno Paola  Andrea,Si
2017-05-23,Macias Tovar Ernesto,Si
2017-05-23,Mejia Mejia Carlos  Felipe,Si
2017-05-23,Ramos Maya Alfredo,Si
2017-05-23,Rangel  Suarez Alfredo,Si
2017-05-23,Tovar Rey Nohora  Stella,Si
2017-05-23,Uribe Velez Alvaro,Si
2017-05-23,Valencia  Laserna Paloma,Si
2017-05-23,Guerra  de la Espriella Maria del Rosario,Si
2017-05-23,Amin Hernandez Jaime Alejandro,Si
2017-05-23,Henriquez Pinedo Honorio Miguel,Si
2017-05-23,Amin Escaf Miguel,Si
2017-05-23,Cabrera Baez Angel Custodio,Si
2017-05-23,Chamorro  Cruz William Jimmy,Si
2017-05-23,Garcia Zuccardi Andres,Si
2017-05-23,Gnecco Zuleta Jose  Alfredo,Si
2017-05-23,Pulgar Daza Eduardo Enrique,Si
2017-05-23,Villadiego Villadiego Sandra  Elena,Si
2017-05-23,Rodriguez Rengifo Roosvelt,Si
2017-05-24,Gechen Turbay  Jorge Eduardo,Si
2017-05-24,Vega  de Plazas Ruby Thania,Si
2017-05-24,Andrade Serrano Hernan Francisco,Si
2017-05-24,Asthon Giraldo Alvaro Antonio,Si
2017-05-24,Benedetti Villaneda Armando Alberto,Si
2017-05-24,Celis Carrillo Bernabe,No
2017-05-24,Cepeda Sarabia Efrain Jose,Si
2017-05-24,Corzo Roman Juan Manuel,Si
2017-05-24,Char Chaljub Arturo,No
2017-05-24,Duque Garcia Luis Fernando,No
2017-05-24,Enriquez Maya Carlos Eduardo,Si
2017-05-24,Enriquez Rosero Manuel Mesias,Si
2017-05-24,Galan Pachon Juan Manuel,Si
2017-05-24,Galvis Mendez Daira,Si
2017-05-24,Garcia Realpe Guillermo,Si
2017-05-24,Gerlein Echeverria Roberto,No
2017-05-24,Guerra de la Espriella Antonio del Cristo,Si
2017-05-24,Lopez Maya Alexander,Si
2017-05-24,Mora Jaramillo Manuel Guillermo,Si
2017-05-24,Name Cardozo Jose David,Si
2017-05-24,Pedraza Gutierrez Jorge Hernando,Si
2017-05-24,Restrepo Escobar Juan Carlos,No
2017-05-24,Robledo Castillo Jorge Enrique,Si
2017-05-24,Rodriguez Sarmiento Milton Arlex,No
2017-05-24,Sierra Grajales Luis Emilio,Si
2017-05-24,Velasco Chaves  Luis Fernando,Si
2017-05-24,Aguilar Hurtado Nerthink Mauricio,Si
2017-05-24,Avirama Avirama Marco Anibal,Si
2017-05-24,Barreras Montealegre Roy Leonardo,Si
2017-05-24,Besaile Fayad Musa,No
2017-05-24,Elias Vidal Bernardo Miguel,Si
2017-05-24,Hoyos Giraldo German Dario,No
2017-05-24,Lizcano Arango Oscar Mauricio,Si
2017-05-24,Martinez Aristizabal Maritza,Si
2017-05-24,Garcia Burgos Nora Maria,Si
2017-05-24,Merheg Marun Juan Samy,Si
2017-05-24,Paredes Aguirre Myriam Alicia,Si
2017-05-24,Suarez Mira Olga Lucia,Si
2017-05-24,Tamayo Tamayo Fernando Eustacio,Si
2017-05-24,Casado de Lopez Arleth Patricia,Si
2017-05-24,Delgado Ruiz Edinson,Si
2017-05-24,Duran Barrera Jaime Enrique,Si
2017-05-24,Garcia Turbay Lidio,No
2017-05-24,Santos Marin Guillermo Antonio,Si
2017-05-24,Villalba Mosquera Rodrigo,Si
2017-05-24,Correa Jimenez Antonio Jose,Si
2017-05-24,Garcia Romero Teresita,Si
2017-05-24,Guerra Sotto Julio Miguel,Si
2017-05-24,Motoa Solarte Carlos Fernando,Si
2017-05-24,Name Ivan Leonidas,Si
2017-05-24,Vega Quiroz Doris Clemencia,Si
2017-05-24,Andrade Casama Luis Evelis,Si
2017-05-24,Castilla Salazar Jesus Alberto,Si
2017-05-24,Cepeda Castro Ivan,Si
2017-05-24,Niño Avendaño Senen Segundo,Si
2017-05-24,Lopez Hernandez Claudia Nayibe,Si
2017-05-24,Navarro Wolff Antonio Jose,Si
2017-05-24,Ospina Gomez Jorge Ivan,Si
2017-05-24,Prieto Riveros Jorge Eliecer,Si
2017-05-24,Dusan Albin Velez Trujillo,Si
2017-05-24,Martinez Rosales Rosmery,Si
2017-05-24,Varon Cotrino German,Si
2017-05-24,Alvarez Montenegro Javier Tato,Si
2017-05-24,Cristo Bustos Andres,Si
2017-05-24,Fernandez Alcocer Mario Alberto,Si
2017-05-24,Gaviria Correa Sofia Alejandra,Si
2017-05-24,Morales Hoyos Viviane,Si
2017-05-24,Serpa Uribe Horacio,Si
2017-05-24,Acuña  Diaz Laureano Augusto,Si
2017-05-24,Blel Scaf Nadya Georgette,Si
2017-05-24,Delgado Martinez Javier Mauricio,Si
2017-05-24,Gomez Jimenez Juan Diego,Si
2017-05-24,Osorio  Salgado Nidia Marcela,Si
2017-05-24,Pestana Rojas Yamina del Carmen,Si
2017-05-24,Araujo Rumie Fernando Nicolas,Si
2017-05-24,Bustamante Garcia Everth,Si
2017-05-24,Cabrales Castillo Daniel  Alberto,Si
2017-05-24,Castañeda Serrano Orlando,Si
2017-05-24,Correa  Borrero Susana,Si
2017-05-24,Duque Marquez Ivan,Si
2017-05-24,Gaviria Velez Jose  Obdulio,Si
2017-05-24,Baron Neira Leon Rigoberto,Si
2017-05-24,Holguin Moreno Paola  Andrea,Si
2017-05-24,Macias Tovar Ernesto,Si
2017-05-24,Mejia Mejia Carlos  Felipe,Si
2017-05-24,Ramos Maya Alfredo,Si
2017-05-24,Rangel  Suarez Alfredo,Si
2017-05-24,Tovar Rey Nohora  Stella,Si
2017-05-24,Uribe Velez Alvaro,Si
2017-05-24,Valencia  Laserna Paloma,Si
2017-05-24,Guerra  de la Espriella Maria del Rosario,Si
2017-05-24,Amin Hernandez Jaime Alejandro,Si
2017-05-24,Henriquez Pinedo Honorio Miguel,Si
2017-05-24,Amin Escaf Miguel,Si
2017-05-24,Cabrera Baez Angel Custodio,Si
2017-05-24,Chamorro  Cruz William Jimmy,Si
2017-05-24,Garcia Zuccardi Andres,Si
2017-05-24,Gnecco Zuleta Jose  Alfredo,Si
2017-05-24,Pulgar Daza Eduardo Enrique,Si
2017-05-24,Villadiego Villadiego Sandra  Elena,Si
2017-05-24,Rodriguez Rengifo Roosvelt,Si
2017-05-30,Gechen Turbay  Jorge Eduardo,Si
2017-05-30,Vega  de Plazas Ruby Thania,Si
2017-05-30,Andrade Serrano Hernan Francisco,No
2017-05-30,Asthon Giraldo Alvaro Antonio,Si
2017-05-30,Benedetti Villaneda Armando Alberto,Si
2017-05-30,Celis Carrillo Bernabe,No
2017-05-30,Cepeda Sarabia Efrain Jose,Si
2017-05-30,Corzo Roman Juan Manuel,No
2017-05-30,Char Chaljub Arturo,No
2017-05-30,Duque Garcia Luis Fernando,Si
2017-05-30,Enriquez Maya Carlos Eduardo,Si
2017-05-30,Enriquez Rosero Manuel Mesias,Si
2017-05-30,Galan Pachon Juan Manuel,Si
2017-05-30,Galvis Mendez Daira,Si
2017-05-30,Garcia Realpe Guillermo,Si
2017-05-30,Gerlein Echeverria Roberto,Si
2017-05-30,Guerra de la Espriella Antonio del Cristo,Si
2017-05-30,Lopez Maya Alexander,Si
2017-05-30,Mora Jaramillo Manuel Guillermo,Si
2017-05-30,Name Cardozo Jose David,No
2017-05-30,Pedraza Gutierrez Jorge Hernando,No
2017-05-30,Restrepo Escobar Juan Carlos,Si
2017-05-30,Robledo Castillo Jorge Enrique,Si
2017-05-30,Rodriguez Sarmiento Milton Arlex,No
2017-05-30,Sierra Grajales Luis Emilio,Si
2017-05-30,Velasco Chaves  Luis Fernando,No
2017-05-30,Aguilar Hurtado Nerthink Mauricio,Si
2017-05-30,Avirama Avirama Marco Anibal,Si
2017-05-30,Barreras Montealegre Roy Leonardo,Si
2017-05-30,Besaile Fayad Musa,Si
2017-05-30,Elias Vidal Bernardo Miguel,Si
2017-05-30,Hoyos Giraldo German Dario,Si
2017-05-30,Lizcano Arango Oscar Mauricio,Si
2017-05-30,Martinez Aristizabal Maritza,Si
2017-05-30,Garcia Burgos Nora Maria,Si
2017-05-30,Merheg Marun Juan Samy,Si
2017-05-30,Paredes Aguirre Myriam Alicia,Si
2017-05-30,Suarez Mira Olga Lucia,Si
2017-05-30,Tamayo Tamayo Fernando Eustacio,Si
2017-05-30,Casado de Lopez Arleth Patricia,Si
2017-05-30,Delgado Ruiz Edinson,Si
2017-05-30,Duran Barrera Jaime Enrique,Si
2017-05-30,Garcia Turbay Lidio,No
2017-05-30,Santos Marin Guillermo Antonio,Si
2017-05-30,Villalba Mosquera Rodrigo,Si
2017-05-30,Correa Jimenez Antonio Jose,Si
2017-05-30,Garcia Romero Teresita,Si
2017-05-30,Guerra Sotto Julio Miguel,Si
2017-05-30,Motoa Solarte Carlos Fernando,Si
2017-05-30,Name Ivan Leonidas,Si
2017-05-30,Vega Quiroz Doris Clemencia,Si
2017-05-30,Andrade Casama Luis Evelis,Si
2017-05-30,Castilla Salazar Jesus Alberto,Si
2017-05-30,Cepeda Castro Ivan,Si
2017-05-30,Niño Avendaño Senen Segundo,Si
2017-05-30,Lopez Hernandez Claudia Nayibe,Si
2017-05-30,Navarro Wolff Antonio Jose,Si
2017-05-30,Ospina Gomez Jorge Ivan,Si
2017-05-30,Prieto Riveros Jorge Eliecer,Si
2017-05-30,Dusan Albin Velez Trujillo,Si
2017-05-30,Martinez Rosales Rosmery,Si
2017-05-30,Varon Cotrino German,No
2017-05-30,Alvarez Montenegro Javier Tato,Si
2017-05-30,Cristo Bustos Andres,Si
2017-05-30,Fernandez Alcocer Mario Alberto,No
2017-05-30,Gaviria Correa Sofia Alejandra,Si
2017-05-30,Morales Hoyos Viviane,Si
2017-05-30,Serpa Uribe Horacio,Si
2017-05-30,Acuña  Diaz Laureano Augusto,No
2017-05-30,Blel Scaf Nadya Georgette,Si
2017-05-30,Delgado Martinez Javier Mauricio,No
2017-05-30,Gomez Jimenez Juan Diego,Si
2017-05-30,Osorio  Salgado Nidia Marcela,No
2017-05-30,Pestana Rojas Yamina del Carmen,Si
2017-05-30,Araujo Rumie Fernando Nicolas,Si
2017-05-30,Bustamante Garcia Everth,Si
2017-05-30,Cabrales Castillo Daniel  Alberto,Si
2017-05-30,Castañeda Serrano Orlando,Si
2017-05-30,Correa  Borrero Susana,Si
2017-05-30,Duque Marquez Ivan,Si
2017-05-30,Gaviria Velez Jose  Obdulio,Si
2017-05-30,Baron Neira Leon Rigoberto,Si
2017-05-30,Holguin Moreno Paola  Andrea,Si
2017-05-30,Macias Tovar Ernesto,Si
2017-05-30,Mejia Mejia Carlos  Felipe,Si
2017-05-30,Ramos Maya Alfredo,Si
2017-05-30,Rangel  Suarez Alfredo,No
2017-05-30,Tovar Rey Nohora  Stella,Si
2017-05-30,Uribe Velez Alvaro,No
